user_code, start_station, end_station, price, start_time, end_time
882926211,Huawei,Niuhu,7.0,2023-02-11 12:33:34,2023-02-11 13:00:34
885317765,Buji,Tongxinling,4.0,2023-08-15 17:39:33,2023-08-15 17:53:33
884301830,Railway Park,Nigang,7.0,2023-12-29 17:59:15,2023-12-29 18:08:15
886489188,Huangmugang,Meicun,3.0,2023-09-01 06:47:46,2023-09-01 07:12:46
882723032,Pingshan wei,Longdong Station,3.0,2023-06-24 16:36:19,2023-06-24 17:03:19
881116178,Pinghuan,Fuyong,13.0,2023-07-13 08:32:35,2023-07-13 09:04:35
886241745,Shuibei,Zhongwu South,8.0,2023-09-18 11:42:56,2023-09-18 12:04:56
889680099,Shenzhen World,Yangtai Mountain East,9.0,2024-02-13 19:42:54,2024-02-13 20:01:54
886274516,Xinxiu,Shutianpu,10.0,2023-09-24 17:57:51,2023-09-24 18:10:51
888766392,Tongxinling,Hehua,7.0,2023-02-07 10:41:11,2023-02-07 11:03:11
889548676,Mugu,Renmin South,7.0,2023-03-24 11:35:09,2023-03-24 12:09:09
884335322,Laojie,Shenzhen University South,6.0,2023-11-29 11:36:08,2023-11-29 12:02:08
884685833,University Town,Shuibei,6.0,2023-02-14 06:49:43,2023-02-14 07:29:43
888083932,Qinghu,Liantang,7.0,2023-11-18 10:54:07,2023-11-18 11:37:07
883366872,Zuopaotai East,Huanggang Checkpoint,6.0,2023-11-05 19:39:35,2023-11-05 20:20:35
881533044,Hongling,Pingluan Hill,7.0,2023-12-29 06:34:37,2023-12-29 06:44:37
885421530,Mugu,Bantian North,4.0,2023-06-10 18:35:46,2023-06-10 18:49:46
881517336,Sihai,Xiangxicun,7.0,2023-06-11 20:33:11,2023-06-11 21:07:11
881197538,Buxin,Liuhe station,8.0,2024-02-07 10:57:37,2024-02-07 11:36:37
882220205,Xiameilin,Dongjiaotou,6.0,2023-07-10 19:42:17,2023-07-10 19:55:17
886243496,Mumianwan,Baolongtongle Station,7.0,2023-06-25 11:33:37,2023-06-25 11:50:37
883187818,Shenzhen University South,Shutianpu,9.0,2023-06-08 09:37:06,2023-06-08 10:32:06
887970951,Huaide,Nanshan,6.0,2023-04-26 08:59:30,2023-04-26 09:44:30
885622139,Shenzhen World North,Wutong Mountain South,10.0,2024-02-16 12:44:04,2024-02-16 12:50:04
882912824,Lianhua West,Honghuashan,8.0,2023-11-03 18:47:14,2023-11-03 19:26:14
889351693,Guantian,Longjing,7.0,2023-11-27 20:50:21,2023-11-27 21:34:21
882699997,Hanling,University Town,5.0,2023-02-12 22:40:32,2023-02-12 23:21:32
887807458,Shangjing Station,Liuyue North,5.0,2023-05-13 18:41:16,2023-05-13 19:09:16
881328993,Shanglilang,Haishan,8.0,2024-02-09 13:42:23,2024-02-09 14:19:23
885916372,Qiaoxiang,Qianwan,5.0,2023-11-22 20:38:48,2023-11-22 20:44:48
882640899,Liangmao Hill,Bitou,10.0,2023-12-30 17:49:55,2023-12-30 17:56:55
886561782,Tongle South,Huaqiang South,6.0,2023-06-16 15:34:09,2023-06-16 15:59:09
882586091,Nanyue,Gangxia North,7.0,2023-12-24 09:59:17,2023-12-24 10:28:17
886827156,He'ao,Mugu,8.0,2024-03-21 14:48:54,2024-03-21 15:15:54
889652216,Guantian,Guangming,4.0,2023-10-10 07:38:22,2023-10-10 08:34:22
885713173,Nanshan Book Mall,Yihai,2.0,2024-01-30 11:59:07,2024-01-30 12:31:07
887881432,Honghu,Baigelong,3.0,2023-04-24 09:38:52,2023-04-24 10:14:52
885218419,Universiade Center,Shuiwan,9.0,2024-02-18 07:56:58,2024-02-18 08:55:58
884543733,Xiashuijing,Tanglang,5.0,2023-01-23 19:55:10,2023-01-23 19:58:10
885377920,Chegongmiao,Fuyong,8.0,2023-06-30 13:35:15,2023-06-30 13:50:15
887574172,Sihai,Nanguang,2.0,2023-07-25 08:35:58,2023-07-25 09:21:58
889852393,Convention & Exhibition Center,Litchi Orchards,6.0,2023-01-19 19:45:50,2023-01-19 19:55:50
884748155,Gangxia North,Baohua,6.0,2024-02-07 20:50:30,2024-02-07 21:10:30
885480130,Science Park,Danzhutou,9.0,2023-11-11 12:37:41,2023-11-11 13:00:41
886976807,Zuopaotai East,Yuehaimen,4.0,2023-12-30 09:58:37,2023-12-30 10:22:37
881994061,Shenzhen University,Xiangmei,4.0,2023-08-14 19:32:08,2023-08-14 20:29:08
886617229,Hanling,Sihai,7.0,2023-03-07 15:51:05,2023-03-07 16:14:05
885645052,Wenjin,Nankeng,5.0,2023-03-22 18:56:35,2023-03-22 19:30:35
884407806,Henggang,Tongxinling,6.0,2023-05-11 15:44:38,2023-05-11 16:33:38
886369382,Xiameilin,Gangxia North,3.0,2024-02-23 14:36:44,2024-02-23 15:28:44
881126398,Xintangwei Station,Futian Checkpoint,8.0,2023-09-01 18:48:36,2023-09-01 19:46:36
882903423,Yantianxu,Longyuan Station,10.0,2023-07-08 18:49:45,2023-07-08 19:47:45
889479313,Qiaocheng East,Sihai,4.0,2023-06-08 09:31:08,2023-06-08 09:34:08
882306273,Yonghu,Yijing,6.0,2024-02-05 20:55:10,2024-02-05 21:27:10
882537054,Shenwai Senior Campus,Buxin,6.0,2023-04-12 16:42:05,2023-04-12 17:04:05
886243461,Sports Center,Shuangyong St,7.0,2023-05-20 14:40:38,2023-05-20 14:45:38
885752035,Liuxiandong,Houhai,5.0,2024-03-19 22:57:02,2024-03-19 23:24:02
881426790,Nantou Ancient City,Pinghuan,10.0,2023-05-01 14:40:05,2023-05-01 15:16:05
889402766,Loucun,Airport East,7.0,2023-12-12 10:36:59,2023-12-12 11:09:59
887421290,Danzhutou,Futian Checkpoint,5.0,2023-11-28 09:49:25,2023-11-28 10:07:25
884996137,Shenzhen University South,Guomao,6.0,2023-08-22 14:57:16,2023-08-22 15:51:16
886960935,Gushu,Gangxia North,7.0,2023-07-15 16:55:32,2023-07-15 17:09:32
887196150,Zhenmei, Shengping Station,11.0,2023-03-20 09:51:01,2023-03-20 10:34:01
889966379,Jixiang,Shutianpu,11.0,2024-01-10 20:37:36,2024-01-10 21:26:36
883101762,Convention & Exhibition Center,Dongjiang Column Memorial 
Hall Station,9.0,2024-02-05 12:53:06,2024-02-05 13:13:06
888368060,Chaguang,Hehua,7.0,2024-01-07 18:40:26,2024-01-07 18:52:26
884885359,Xuexiang,Bao'an Passenger Transport Terminal,7.0,2023-12-02 17:54:14,2023-12-02 18:35:14
882759659,Yuanfen,Qiaocheng North,6.0,2023-07-26 10:56:30,2023-07-26 11:54:30
888874547,Changzhen,Tanglang,6.0,2024-03-20 19:31:54,2024-03-20 20:18:54
888244928,Wenjin,Hehua,7.0,2023-05-23 14:40:04,2023-05-23 15:28:04
889783544,Houhai,Cuizhu,6.0,2023-01-27 16:52:47,2023-01-27 17:02:47
889163997,Zhuzilin,Shatoujiao,6.0,2023-10-27 17:48:45,2023-10-27 18:40:45
881829994,Civic Center,Honganwei,7.0,2023-05-23 11:58:35,2023-05-23 12:27:35
887124034,Bei'er Rd,Songgang Park,9.0,2023-01-16 12:45:44,2023-01-16 13:31:44
887879674,Dongjiaotou,Bantian North,7.0,2023-10-10 17:51:10,2023-10-10 18:07:10
889769242,Zhucun,Airport East,8.0,2024-01-31 14:50:46,2024-01-31 15:22:46
883753593,Guangming,Shenzhen University South,9.0,2023-12-14 09:46:04,2023-12-14 09:48:04
883727028,Baishilong,Tongxinling,4.0,2023-12-24 11:34:38,2023-12-24 12:13:38
886020302,Linhai,Gankeng,7.0,2023-07-02 06:36:00,2023-07-02 07:21:00
883688302,Xiangxicun,Huanggangcun,4.0,2024-02-12 08:37:27,2024-02-12 09:36:27
886227656,Pingshan Center,Window of the World,10.0,2024-02-21 09:45:59,2024-02-21 10:24:59
889338026,Chiwan,Nanlian,10.0,2024-02-06 18:31:29,2024-02-06 19:17:29
883537381,Baigelong,Xiashuijing,2.0,2023-04-24 08:42:09,2023-04-24 09:24:09
881589255,Meicun,Hourui,8.0,2023-06-13 19:43:59,2023-06-13 20:04:59
887002847,Guangming St,Zhenmei,2.0,2023-11-16 07:38:21,2023-11-16 08:11:21
883088132,Nanshan,Xixiang Taoyuan,5.0,2023-02-02 09:42:04,2023-02-02 10:22:04
885659408,Huanancheng,Tangwei,10.0,2023-12-27 17:52:33,2023-12-27 18:30:33
887840694,Pinghu,Huilongpu  station
,9.0,2023-03-20 09:32:59,2023-03-20 09:57:59
885548654,Gangtou,Nonglin,6.0,2023-01-07 17:55:06,2023-01-07 18:03:06
884636284,Hi-tech South,Convention & Exhibition Center,5.0,2023-11-27 09:54:52,2023-11-27 10:38:52
885544729,Yihai,Qianwan Park,2.0,2023-06-25 13:30:35,2023-06-25 14:19:35
882211337,Wenjin,Nanlian,8.0,2023-07-02 13:48:03,2023-07-02 14:32:03
881199719,Longjing,Nanshan Book Mall,5.0,2023-01-28 15:43:06,2023-01-28 16:01:06
889778172,Bao'an Passenger Transport Terminal,Huangtian,3.0,2023-05-15 20:45:50,2023-05-15 21:06:50
885672229,Huanggang Checkpoint,Tanglang,5.0,2023-11-13 06:59:26,2023-11-13 07:40:26
885069306,Huaguoshan,Baohua,4.0,2023-08-16 19:51:54,2023-08-16 20:44:54
889015778,Bao'an Center,Nankeng,6.0,2023-10-15 18:56:19,2023-10-15 19:10:19
885659408,Taoyuancun,Mugu,7.0,2023-08-15 19:47:43,2023-08-15 19:54:43
889323156,Shuanglong Station,Airport,12.0,2024-03-05 14:58:01,2024-03-05 15:30:01
886491564,Hanling,Zhangbei,7.0,2024-03-09 18:37:47,2024-03-09 19:09:47
881965945,Cuizhu,Xiameilin,4.0,2023-12-19 18:51:39,2023-12-19 19:17:39
888764138,Tongle South,Qianhaiwan,3.0,2023-06-27 15:30:42,2023-06-27 16:01:42
885305083,Shenzhen North Station,Grand Theater,5.0,2023-11-25 17:50:59,2023-11-25 17:55:59
889751069,Honglang North,Mawan,4.0,2023-04-11 11:37:03,2023-04-11 11:58:03
887298488,Lingzhi,Maling,6.0,2023-03-29 15:34:30,2023-03-29 16:05:30
884845678,Liuyue,Buxin,4.0,2023-08-11 16:30:21,2023-08-11 16:45:21
888580352,Bagualing,Sihai,6.0,2023-12-09 19:48:23,2023-12-09 20:19:23
887485586,Luohu,Tianbei,3.0,2023-10-25 12:45:28,2023-10-25 13:27:28
887789287,Xingdong,Liangmao Hill,7.0,2024-02-26 06:50:35,2024-02-26 07:11:35
888653301,Convention & Exhibition City,Honghu,10.0,2023-12-23 15:41:23,2023-12-23 15:46:23
883560378,Zhangbei,Lianhuacun ,7.0,2024-02-27 18:46:49,2024-02-27 18:50:49
884983036,Xiameilin,Qiaotou,8.0,2023-05-05 06:33:35,2023-05-05 07:33:35
884069431,Convention & Exhibition City,Liyumen,7.0,2023-11-04 21:41:51,2023-11-04 22:35:51
887890067,Huangbeiling,Danzhutou,4.0,2023-08-26 21:48:32,2023-08-26 22:05:32
884532919,Zhuzilin,Yinhu,4.0,2023-11-21 22:44:00,2023-11-21 22:46:00
888321333,Liutang,Hongling South,7.0,2023-04-11 06:58:23,2023-04-11 07:23:23
888250104,Caopu,Shangfen,5.0,2023-01-13 17:52:33,2023-01-13 18:22:33
884487219,Meijing,Pingluan Hill,6.0,2023-11-23 16:47:14,2023-11-23 17:28:14
889915947,Shixia,Xixiang,6.0,2023-11-04 22:56:55,2023-11-04 23:12:55
883815390,Shuibei,Futian Checkpoint,4.0,2023-04-12 11:38:28,2023-04-12 12:17:28
881763143,Mumianwan,Shangfen,5.0,2023-04-29 08:45:07,2023-04-29 08:50:07
881657081,Gangxia North,Yannan,2.0,2023-08-23 09:52:24,2023-08-23 10:41:24
881761546,Tianbei,Renmin South,3.0,2023-12-02 20:30:53,2023-12-02 21:07:53
881829994,Taiziwan,Shenzhen World,8.0,2024-01-23 15:55:24,2024-01-23 16:04:24
889262933,Shabo ,Shaibu,8.0,2023-08-15 11:50:32,2023-08-15 12:47:32
884564172,Hongshuwan,Pingshan Square ,10.0,2023-02-26 10:34:04,2023-02-26 11:09:04
885116020,Hongshuwan,Shenzhen University South,4.0,2023-12-07 16:38:54,2023-12-07 17:37:54
885969000,Shangfen,Qiaocheng North,6.0,2023-07-14 16:40:20,2023-07-14 17:36:20
881199719,Hubei,Sports Center,3.0,2023-11-11 22:54:41,2023-11-11 23:32:41
881696398,Liuxiandong,Yantian Port West,8.0,2023-02-11 06:36:37,2023-02-11 06:58:37
883760141,Longsheng,Longcheng Square,8.0,2023-03-26 22:43:19,2023-03-26 23:24:19
882451290,Baohua,Huangbeiling,7.0,2023-03-17 20:32:07,2023-03-17 21:14:07
882776852,Honghu,Keyuan,6.0,2023-01-28 11:30:34,2023-01-28 11:36:34
886825954,Waterlands Resort South,Baishizhou,8.0,2023-06-05 09:57:36,2023-06-05 10:44:36
881052381,Science Museum,Yantian Rd,6.0,2023-12-14 11:35:02,2023-12-14 11:53:02
886966798,Taiziwan,Donggualing,6.0,2023-06-16 21:40:50,2023-06-16 21:52:50
883275454,Hubei,Airport North,9.0,2024-01-03 17:30:50,2024-01-03 18:29:50
887542532,Taiziwan,Taoyuancun,6.0,2023-06-02 06:51:10,2023-06-02 07:47:10
889340070,Huaguoshan,Ma'an Hill,8.0,2024-02-29 19:45:08,2024-02-29 20:15:08
889764422,Ailian,Tongle South,9.0,2024-02-02 08:36:51,2024-02-02 09:30:51
887267072,Shenzhen University,Keyuan,3.0,2024-01-17 07:46:13,2024-01-17 08:23:13
887064214,Jingtian,Bao'an Stadium,6.0,2023-04-30 18:54:05,2023-04-30 19:51:05
886858030,Baigelong,Qiaocheng East,6.0,2024-03-16 09:36:48,2024-03-16 09:42:48
882814154,Honghuashan,Guangming,3.0,2024-02-19 14:41:01,2024-02-19 14:48:01
882336606,Meicun,Shangwu,6.0,2023-04-08 21:41:33,2023-04-08 21:49:33
888037742,Nantou Ancient City,Gushu,5.0,2023-01-03 22:57:30,2023-01-03 23:06:30
884553710,Dameisha,Xiangmei,8.0,2023-10-28 20:53:39,2023-10-28 21:23:39
881632372,Liantang,Xingwei,9.0,2023-07-20 07:43:49,2023-07-20 07:43:49
886816384,Yihai,Zhuzilin,5.0,2023-07-31 14:56:57,2023-07-31 15:17:57
882150168,Linhai,Xikeng,7.0,2023-05-18 18:30:36,2023-05-18 19:13:36
882848970,Huanggekeng  station,Huangbeiling,7.0,2023-02-24 21:46:26,2023-02-24 22:28:26
887785429,Xixiang,Zhenmei,9.0,2023-02-03 17:37:59,2023-02-03 18:07:59
884445352,Heshuikou,Nigang,9.0,2023-11-01 19:55:32,2023-11-01 20:21:32
887198887,Xuexiang,Shangtang,4.0,2023-07-17 09:41:28,2023-07-17 10:23:28
887142573,Sea World,Guiwan,4.0,2023-12-28 16:58:02,2023-12-28 17:03:02
889435787,Zhucun,Fanshen,7.0,2023-10-23 10:47:02,2023-10-23 11:36:02
889784508,Waterlands Resort East,Huaide,4.0,2023-07-01 10:40:33,2023-07-01 11:13:33
889839785,Shixia,Guanlan,7.0,2023-11-17 12:38:11,2023-11-17 12:55:11
886651318,Buji,Zhuzilin,5.0,2023-01-28 06:30:10,2023-01-28 06:55:10
885600376,Xintangwei Station,Menghai,10.0,2023-10-20 16:59:10,2023-10-20 17:24:10
883561098,Shuibei,Xikeng,7.0,2023-03-21 10:56:03,2023-03-21 10:59:03
888222045,Airport East,Xiangmihu,7.0,2024-01-26 06:55:52,2024-01-26 07:10:52
881084588,Airport North,Yuanling,9.0,2023-05-23 15:52:42,2023-05-23 16:24:42
887312001,Fenghuang Town,Qianhaiwan,9.0,2023-05-17 15:49:50,2023-05-17 16:22:50
881800451,Haiyue,Shawei,5.0,2023-08-29 14:58:15,2023-08-29 15:23:15
885499176,Shenzhen University,Shenzhen Bay Park,4.0,2023-11-29 21:42:37,2023-11-29 22:17:37
886158349,Yantian Port West,Xikeng,9.0,2023-06-06 16:44:55,2023-06-06 16:57:55
889526214,Zhucun,Grand Theater,6.0,2023-12-13 14:50:37,2023-12-13 15:14:37
888152479,Futian,Zhangbei,7.0,2023-04-23 16:55:23,2023-04-23 17:30:23
886020302,Universiade,Fanshen,9.0,2023-10-16 18:39:56,2023-10-16 19:34:56
884301685,Shenzhen North Station,Yantian Port West,7.0,2023-04-26 13:35:21,2023-04-26 14:23:21
884305689,Ma'an Hill,Buxin,10.0,2023-04-16 07:54:12,2023-04-16 08:48:12
884087942,Gankeng,Airport East,8.0,2023-07-19 13:42:17,2023-07-19 14:00:17
883765585,Songyuanxia,Longcheng Square,9.0,2024-03-16 10:42:57,2024-03-16 11:29:57
887394782,Shangtang,Bantian North,4.0,2023-07-19 15:38:55,2023-07-19 15:39:55
888111615,Nanshan,Fuyong,6.0,2023-08-04 12:35:37,2023-08-04 12:57:37
886170993,Songgang Park,Railway Park,8.0,2023-02-11 12:51:21,2023-02-11 13:08:21
882455627,Tai'an,Menghai,7.0,2023-05-04 21:48:11,2023-05-04 22:08:11
881861079,Shenzhen Bay Park,Qiaotou West,8.0,2023-10-17 13:32:29,2023-10-17 13:59:29
889014397,Changlong,Futian,5.0,2024-01-03 09:53:36,2024-01-03 10:36:36
881217953,Chaguang,Zhuzilin,4.0,2023-02-16 06:31:05,2023-02-16 06:36:05
887432881,Xili Lake,Zhongwu South,5.0,2023-11-04 17:36:11,2023-11-04 18:34:11
887490495,Hongshuwan,Convention & Exhibition City,8.0,2023-05-13 08:55:45,2023-05-13 09:10:45
881620991,Wuhe,Longyuan Station,7.0,2023-07-08 08:40:17,2023-07-08 08:53:17
881577874,Shuiwan,Huangtian,6.0,2023-10-15 14:45:07,2023-10-15 14:55:07
887541140,Xili,Shawei,5.0,2024-03-12 13:55:13,2024-03-12 14:28:13
885776274,Shopping Park,Shaibu,3.0,2024-02-18 15:35:26,2024-02-18 15:56:26
883504933,Futian Checkpoint,Shenzhen World South,9.0,2023-06-25 13:53:50,2023-06-25 14:31:50
887053590,Yangmei,Baigelong,3.0,2023-03-03 15:40:47,2023-03-03 15:56:47
883492857,Pingshan Square ,Zhangbei,4.0,2024-02-29 13:53:53,2024-02-29 14:17:53
881757103,Huangbeiling,Zhongwu South,8.0,2023-07-07 18:52:02,2023-07-07 19:48:02
888679900, Shengping Station,Shangfen,8.0,2023-05-16 22:40:21,2023-05-16 23:03:21
885246663,Shenzhen World North,Shixia,9.0,2023-05-02 11:31:38,2023-05-02 11:43:38
885994412,Chaguang,Danzhutou,7.0,2023-01-23 07:49:45,2023-01-23 08:07:45
889675691,Shatoujiao,Houting,12.0,2023-03-31 14:32:01,2023-03-31 15:01:01
889286717,Yonghu,Shopping Park,6.0,2023-04-09 11:47:23,2023-04-09 11:57:23
882958248,Dongjiaotou,Niuhu,9.0,2023-07-11 12:51:54,2023-07-11 13:29:54
885540050,Pingshan Center,Fumin,9.0,2023-10-11 08:52:23,2023-10-11 08:57:23
884484403,Pingshan wei,Zhongwu South,11.0,2023-08-02 10:34:54,2023-08-02 11:24:54
882109608,Liuhe station,Lingzhi,11.0,2023-05-23 20:40:36,2023-05-23 21:39:36
886398880,Liantang Checkpoint,Qiaotou West,10.0,2024-02-11 07:56:12,2024-02-11 08:53:12
882931643,Nanlian,Shangjing Station,3.0,2023-02-10 16:32:29,2023-02-10 16:32:29
889152541,University Town,Baohua,4.0,2024-01-19 22:56:53,2024-01-19 23:55:53
885478537,Fanshen,Liuhe station,11.0,2023-03-13 07:38:13,2023-03-13 08:12:13
884766372,Jixiang,Guangyayuan,7.0,2023-06-28 14:35:28,2023-06-28 15:02:28
882844862,Huanggang Checkpoint,Hehua,7.0,2023-06-15 16:33:48,2023-06-15 16:47:48
886652114,Futian Bonded Area,Minzhi,5.0,2023-05-01 15:48:18,2023-05-01 16:47:18
884123977,Pinghu,Bitou,11.0,2024-01-01 08:36:37,2024-01-01 09:13:37
883848174,Xuexiang,Shenzhen University South,7.0,2023-04-13 22:34:18,2023-04-13 22:55:18
885181255,Yuehaimen,Hanling,6.0,2024-01-10 14:40:51,2024-01-10 15:35:51
881843477,Nanshan Book Mall,Yantianxu,9.0,2023-04-29 21:54:16,2023-04-29 22:29:16
889897435,Hongling South,Yuehaimen,6.0,2023-08-21 17:35:41,2023-08-21 18:01:41
882565898,Ludancun,Yonghu,6.0,2023-09-01 08:44:09,2023-09-01 09:08:09
885940752,Pingzhou,Changzhen,8.0,2023-12-09 10:47:47,2023-12-09 10:53:47
883458186,Hongshan,Yanzihu,9.0,2023-07-11 21:38:39,2023-07-11 21:52:39
881142363,Xiaomeisha,ShaTian,13.0,2024-01-09 18:57:30,2024-01-09 19:43:30
884205605,Jinlong,Xiashuijing,7.0,2023-03-11 13:38:37,2023-03-11 14:14:37
883508545,Huanggang Checkpoint,Shajing,9.0,2024-01-28 17:50:33,2024-01-28 17:58:33
889384350,Zhongshan Park,Antuo Hill,4.0,2024-03-03 13:42:26,2024-03-03 14:14:26
885808417,Qinghu North,Shekou Port,8.0,2023-12-05 20:46:20,2023-12-05 21:46:20
887224361,Yangmei,Xiaomeisha,8.0,2023-08-25 20:30:31,2023-08-25 20:58:31
888794515,Taoyuan,Changhu,8.0,2024-02-07 11:35:17,2024-02-07 12:30:17
887073873,Sea World,Sungang,7.0,2023-10-05 17:58:22,2023-10-05 18:29:22
887692072,Shenkang,Qiaotou,8.0,2023-11-02 14:33:14,2023-11-02 14:56:14
885459376,Yijing,Ludancun,4.0,2023-06-08 18:43:06,2023-06-08 18:45:06
887917737,Mission Hills,Hongling,7.0,2023-10-25 07:33:10,2023-10-25 08:16:10
881622288,Chaguang,Heshuikou,9.0,2023-10-28 08:50:09,2023-10-28 09:49:09
885045713,Bantian,Wuhe,2.0,2023-04-14 10:52:50,2023-04-14 10:56:50
884407536,Nigang,Huaqiang South,3.0,2023-11-27 17:43:36,2023-11-27 18:09:36
885763988,Qinghu North,Yuanling,6.0,2024-02-07 11:38:22,2024-02-07 12:24:22
888312966,Honghu,Bao'an Stadium,7.0,2023-09-15 19:59:58,2023-09-15 20:57:58
885799258,Caopu,Futian Checkpoint,5.0,2023-06-13 14:43:29,2023-06-13 14:56:29
884831850,Yantian Rd,Hongling,6.0,2023-10-29 12:56:24,2023-10-29 13:26:24
883270035,Fuyong,Baotian 1st Road,5.0,2023-06-17 17:37:48,2023-06-17 18:31:48
884984048,Liuhe station,Songgang Park,13.0,2023-05-16 12:40:05,2023-05-16 13:08:05
884974604,Loucun,Shenzhen University,9.0,2023-12-07 11:37:43,2023-12-07 12:32:43
888808464,Fuyong,Fanshen,5.0,2023-02-14 15:57:32,2023-02-14 16:12:32
882331176,Nantou Ancient City,Tongle South,2.0,2023-03-27 21:34:11,2023-03-27 21:50:11
882689619,Nanyue,Dongjiaotou,10.0,2023-10-07 19:33:40,2023-10-07 19:38:40
882374514,Airport East,He'ao,10.0,2023-09-18 16:47:36,2023-09-18 17:12:36
883761973,Gangtou,Wanxia,7.0,2023-09-26 12:36:10,2023-09-26 13:01:10
882164493,Heshuikou,Shekou Port,9.0,2023-06-15 22:41:40,2023-06-15 23:01:40
889126156,Bao'an Center,Jixiang,9.0,2023-04-04 16:49:02,2023-04-04 16:55:02
884014324,Tangwei,Shopping Park,9.0,2023-03-09 08:45:08,2023-03-09 08:52:08
884528320,Shajing,Convention & Exhibition City,5.0,2023-10-01 16:38:26,2023-10-01 16:40:26
885893005,Shijing,Yuehaimen,11.0,2023-12-13 13:39:26,2023-12-13 14:31:26
884237530,Huaqiang Rd,Liyumen,6.0,2023-03-29 11:49:29,2023-03-29 12:25:29
889447590,Xianhu Rd,Yangmei,5.0,2023-12-22 19:50:17,2023-12-22 19:57:17
887665155,Shopping Park,Honghu,4.0,2023-11-17 10:34:57,2023-11-17 10:37:57
889458223,Honghuashan,Shenzhen World South,7.0,2023-09-22 17:57:11,2023-09-22 18:25:11
886720612,Xiaomeisha,Xikeng,10.0,2023-06-02 19:38:44,2023-06-02 19:42:44
884054302,Bao'an Passenger Transport Terminal,Baohua,3.0,2023-02-04 11:33:27,2023-02-04 11:41:27
889528724,Pinghu,Yuanling,7.0,2023-12-29 22:44:16,2023-12-29 23:22:16
889610114,Houting,Children's Palace,9.0,2023-12-27 17:51:31,2023-12-27 17:55:31
886042747,Liwan,Baotian 1st Road,5.0,2023-11-26 09:39:53,2023-11-26 09:41:53
882903423,He'ao,Mugu,8.0,2023-10-29 08:51:55,2023-10-29 08:55:55
889339972,Fumin,Pingzhou,6.0,2023-10-21 22:53:11,2023-10-21 23:34:11
883871422,Baigelong,Buxin,2.0,2024-01-24 08:47:32,2024-01-24 09:23:32
889020366,Houhai,Huanggekeng  station,9.0,2023-06-14 21:54:01,2023-06-14 22:46:01
881111154,Yantian Rd,Yihai,9.0,2023-09-08 20:42:53,2023-09-08 21:18:53
884309190,Changlingpi,Hourui,7.0,2023-04-16 20:55:45,2023-04-16 21:15:45
889976250,Bao'an Center,Shixia,6.0,2023-08-28 19:34:52,2023-08-28 19:50:52
886630073,Caopu,Shenzhen World South,10.0,2023-01-08 12:31:17,2023-01-08 13:14:17
881421444,Huangmugang,Huaide,8.0,2024-03-23 07:55:02,2024-03-23 08:15:02
888774527,Longjing,Bao'an,5.0,2023-11-16 18:46:44,2023-11-16 18:48:44
885908094,Xiangxicun,Wutong Mountain South,5.0,2024-03-01 06:55:33,2024-03-01 07:52:33
888451510,Meilinguan,Mawan,7.0,2023-08-02 20:42:23,2023-08-02 21:11:23
885692827,Meicun,Liyumen,6.0,2023-04-11 22:34:15,2023-04-11 22:53:15
887421290,Ma'an Hill,Shuibei,10.0,2023-08-24 20:51:37,2023-08-24 21:06:37
888866779,Keyuan,SIAT,10.0,2023-06-15 15:41:38,2023-06-15 16:18:38
885342646,Longjing,Children's Palace,4.0,2023-12-22 15:53:43,2023-12-22 16:19:43
881582366,Qiaotou,Xingdong,6.0,2023-10-03 11:57:43,2023-10-03 12:48:43
887486350,Futian,Xiangmi,3.0,2023-06-02 10:47:15,2023-06-02 11:26:15
889491602,Haishan,Changlingpi,7.0,2023-07-03 20:54:08,2023-07-03 21:10:08
888778770,Guangming St,Minzhi,7.0,2023-05-18 19:34:47,2023-05-18 20:21:47
883308372,Science Park,Shenyun,9.0,2023-03-31 13:30:27,2023-03-31 13:48:27
884347090,Maling,Keyuan,5.0,2023-12-30 15:34:33,2023-12-30 15:55:33
886062291,Huanancheng,Longhua,6.0,2023-11-24 10:42:35,2023-11-24 11:24:35
885887680,Guangming,Renmin South,8.0,2023-08-29 15:41:14,2023-08-29 16:21:14
882545850,Pingzhou,Menghai,3.0,2023-12-03 12:35:30,2023-12-03 13:17:30
883847077,Zhenmei,Shawei,8.0,2023-11-16 19:39:41,2023-11-16 19:53:41
886262786,Ma'an Hill,Fuwei,4.0,2023-07-07 14:59:53,2023-07-07 15:31:53
882165882,Futian,Xikeng,6.0,2023-08-23 17:44:25,2023-08-23 18:38:25
889318405,Hehua,Dongjiang Column Memorial 
Hall Station,10.0,2023-07-09 21:50:12,2023-07-09 22:38:12
881032009,Nankeng,Yuyuan  station,7.0,2024-02-15 16:37:51,2024-02-15 17:05:51
882834409,Meilinguan,Shijing,10.0,2023-09-10 06:47:54,2023-09-10 07:33:54
887394782,Haiyue,Buxin,7.0,2024-02-04 13:44:35,2024-02-04 14:00:35
881149807,Bagualing,Futian Checkpoint,3.0,2023-02-01 06:49:43,2023-02-01 06:53:43
889458543,Bao'an Passenger Transport Terminal,Haiyue,5.0,2023-12-21 16:45:00,2023-12-21 17:34:00
881328191,Hi-tech South,Houhai,3.0,2023-09-21 06:57:41,2023-09-21 07:23:41
888846467,Liuyue North,Baohua,8.0,2023-04-30 12:58:32,2023-04-30 13:12:32
888213409,Fuyong,Haishan,11.0,2024-03-18 08:56:12,2024-03-18 09:17:12
